user_id,nama_lengkap,email,kota,account_tier,signup_timestamp
USR-0273,Andi Siregar,user_0273@nusantaratech.io,Bandung,Platinum,2025-02-26 23:54:00
USR-0274,Rina Santoso,user_0274@nusantaratech.io,Bandung,Platinum,2025-05-03 06:49:00
USR-0275,Eko Kusuma,user_0275@nusantaratech.io,Jakarta,Silver,2025-05-18 01:52:00
USR-0276,Eko Wijaya,user_0276@nusantaratech.io,Surabaya,Gold,2025-04-21 07:03:00
USR-0277,Rina Wijaya,user_0277@nusantaratech.io,Yogyakarta,Platinum,2025-09-30 22:02:00
USR-0278,Mega Santoso,user_0278@nusantaratech.io,Medan,Platinum,2025-12-13 10:23:00
USR-0279,Eko Santoso,user_0279@nusantaratech.io,Surabaya,Standard,2025-09-13 07:34:00
USR-0280,Siti Siregar,user_0280@nusantaratech.io,Semarang,Platinum,2025-04-15 08:22:00
USR-0281,Joko Utami,user_0281@nusantaratech.io,Makassar,Platinum,2025-11-04 13:45:00
USR-0282,Joko Santoso,user_0282@nusantaratech.io,Jakarta,Platinum,2025-06-13 10:42:00
USR-0283,Andi Siregar,user_0283@nusantaratech.io,Jakarta,Silver,2025-11-05 11:29:00
USR-0284,Dewi Hidayat,user_0284@nusantaratech.io,Semarang,Standard,2025-06-02 18:03:00
USR-0285,Rina Kusuma,user_0285@nusantaratech.io,Medan,Platinum,2025-11-30 20:41:00
USR-0286,Dewi Siregar,user_0286@nusantaratech.io,Medan,Gold,2025-06-22 17:10:00
USR-0287,Andi Siregar,user_0287@nusantaratech.io,Surabaya,Platinum,2025-06-03 11:04:00
USR-0288,Andi Lestari,user_0288@nusantaratech.io,Surabaya,Platinum,2025-07-03 16:32:00
USR-0289,Rina Santoso,user_0289@nusantaratech.io,Bandung,Gold,2025-07-06 15:59:00
USR-0290,Agus Santoso,user_0290@nusantaratech.io,Surabaya,Gold,2025-06-14 23:09:00
USR-0291,Dewi Hidayat,user_0291@nusantaratech.io,Surabaya,Gold,2025-12-03 07:39:00
USR-0292,Siti Santoso,user_0292@nusantaratech.io,Makassar,Standard,2025-11-08 19:02:00
USR-0293,Budi Hidayat,user_0293@nusantaratech.io,Semarang,Standard,2025-03-28 03:26:00
USR-0294,Rini Santoso,user_0294@nusantaratech.io,Jakarta,Standard,2025-10-10 08:59:00
USR-0295,Mega Wijaya,user_0295@nusantaratech.io,Yogyakarta,Silver,2025-01-23 06:57:00
USR-0296,Rini Wijaya,user_0296@nusantaratech.io,Surabaya,Gold,2025-06-09 21:09:00
USR-0297,Rina Lestari,user_0297@nusantaratech.io,Bandung,Gold,2025-03-24 12:34:00
USR-0298,Mega Hidayat,user_0298@nusantaratech.io,Surabaya,Standard,2025-03-07 04:08:00
USR-0299,Rina Prabowo,user_0299@nusantaratech.io,Makassar,Gold,2025-02-06 18:01:00
USR-0300,Dewi Wijaya,user_0300@nusantaratech.io,Yogyakarta,Platinum,2025-07-17 19:01:00
USR-0301,Mega Lestari,user_0301@nusantaratech.io,Yogyakarta,Standard,2025-02-08 14:49:00
USR-0302,Joko Prabowo,user_0302@nusantaratech.io,Medan,Platinum,2025-06-08 06:17:00
USR-0303,Siti Santoso,user_0303@nusantaratech.io,Makassar,Gold,2025-01-22 13:04:00
USR-0304,Andi Siregar,user_0304@nusantaratech.io,Bandung,Gold,2025-02-18 19:53:00
USR-0305,Eko Hidayat,user_0305@nusantaratech.io,Medan,Platinum,2025-09-28 19:17:00
USR-0306,Siti Hidayat,user_0306@nusantaratech.io,Jakarta,Gold,2025-05-08 19:58:00
USR-0307,Siti Prabowo,user_0307@nusantaratech.io,Yogyakarta,Standard,2025-09-06 05:09:00
USR-0308,Mega Lestari,user_0308@nusantaratech.io,Bandung,Silver,2025-11-17 07:23:00
USR-0309,Mega Santoso,user_0309@nusantaratech.io,Bandung,Silver,2025-03-20 21:52:00
USR-0310,Dewi Siregar,user_0310@nusantaratech.io,Semarang,Silver,2025-06-24 14:51:00
USR-0311,Dewi Lestari,user_0311@nusantaratech.io,Surabaya,Gold,2025-01-03 02:51:00
USR-0312,Agus Kusuma,user_0312@nusantaratech.io,Bandung,Standard,2025-09-19 16:36:00
USR-0313,Budi Siregar,user_0313@nusantaratech.io,Yogyakarta,Standard,2025-05-12 12:47:00
USR-0314,Rina Lestari,user_0314@nusantaratech.io,Semarang,Gold,2025-11-09 01:55:00
USR-0315,Eko Kusuma,user_0315@nusantaratech.io,Yogyakarta,Standard,2025-11-18 10:54:00
USR-0316,Rina Wijaya,user_0316@nusantaratech.io,Jakarta,Gold,2025-05-28 02:10:00
USR-0317,Eko Wijaya,user_0317@nusantaratech.io,Jakarta,Silver,2025-02-21 01:23:00
USR-0318,Agus Prabowo,user_0318@nusantaratech.io,Semarang,Standard,2025-03-07 14:36:00
USR-0319,Mega Utami,user_0319@nusantaratech.io,Jakarta,Gold,2025-06-12 09:21:00
USR-0320,Rina Siregar,user_0320@nusantaratech.io,Bandung,Standard,2025-06-04 18:26:00
USR-0321,Mega Prabowo,user_0321@nusantaratech.io,Makassar,Platinum,2025-03-02 04:32:00
USR-0322,Dewi Hidayat,user_0322@nusantaratech.io,Bandung,Platinum,2025-08-28 12:14:00
USR-0323,Siti Prabowo,user_0323@nusantaratech.io,Yogyakarta,Platinum,2025-01-20 14:51:00
USR-0324,Rina Hidayat,user_0324@nusantaratech.io,Yogyakarta,Gold,2025-09-18 05:10:00
USR-0325,Rina Siregar,user_0325@nusantaratech.io,Yogyakarta,Standard,2025-01-23 08:57:00
USR-0326,Dewi Santoso,user_0326@nusantaratech.io,Surabaya,Platinum,2025-01-06 18:28:00
USR-0327,Rina Kusuma,user_0327@nusantaratech.io,Jakarta,Standard,2025-07-06 04:13:00
USR-0328,Joko Utami,user_0328@nusantaratech.io,Surabaya,Gold,2025-05-08 03:02:00
USR-0329,Rini Kusuma,user_0329@nusantaratech.io,Semarang,Platinum,2025-10-01 20:46:00
USR-0330,Andi Kusuma,user_0330@nusantaratech.io,Yogyakarta,Platinum,2025-03-11 14:35:00
USR-0331,Andi Prabowo,user_0331@nusantaratech.io,Jakarta,Gold,2025-02-21 21:40:00
USR-0332,Agus Santoso,user_0332@nusantaratech.io,Surabaya,Standard,2025-09-20 20:16:00
USR-0333,Agus Hidayat,user_0333@nusantaratech.io,Medan,Platinum,2025-05-04 02:07:00
USR-0334,Siti Hidayat,user_0334@nusantaratech.io,Medan,Standard,2025-01-14 22:16:00
USR-0335,Eko Utami,user_0335@nusantaratech.io,Jakarta,Silver,2025-05-03 15:35:00
USR-0336,Agus Hidayat,user_0336@nusantaratech.io,Surabaya,Gold,2025-05-11 07:08:00
USR-0337,Rina Utami,user_0337@nusantaratech.io,Bandung,Platinum,2025-09-17 11:12:00
USR-0338,Rina Santoso,user_0338@nusantaratech.io,Semarang,Gold,2025-04-04 08:15:00
USR-0339,Siti Prabowo,user_0339@nusantaratech.io,Makassar,Silver,2025-10-10 10:36:00
USR-0340,Rini Siregar,user_0340@nusantaratech.io,Bandung,Gold,2025-11-07 00:38:00
USR-0341,Rini Prabowo,user_0341@nusantaratech.io,Bandung,Gold,2025-06-25 12:44:00
USR-0342,Mega Kusuma,user_0342@nusantaratech.io,Makassar,Platinum,2025-11-21 05:22:00
USR-0343,Rina Kusuma,user_0343@nusantaratech.io,Makassar,Silver,2025-12-22 15:53:00
USR-0344,Eko Kusuma,user_0344@nusantaratech.io,Yogyakarta,Platinum,2025-02-16 16:15:00
USR-0345,Dewi Utami,user_0345@nusantaratech.io,Surabaya,Standard,2025-04-11 05:56:00
USR-0346,Andi Prabowo,user_0346@nusantaratech.io,Makassar,Silver,2025-05-22 13:41:00
USR-0347,Andi Hidayat,user_0347@nusantaratech.io,Medan,Gold,2025-09-04 22:52:00
USR-0348,Siti Hidayat,user_0348@nusantaratech.io,Makassar,Gold,2025-11-12 16:45:00
USR-0349,Dewi Lestari,user_0349@nusantaratech.io,Semarang,Standard,2025-01-07 13:15:00
USR-0350,Agus Wijaya,user_0350@nusantaratech.io,Bandung,Gold,2025-11-07 19:16:00
USR-0351,Rini Hidayat,user_0351@nusantaratech.io,Semarang,Platinum,2025-02-24 17:01:00
USR-0352,Rina Prabowo,user_0352@nusantaratech.io,Semarang,Silver,2025-05-13 23:15:00
USR-0353,Mega Prabowo,user_0353@nusantaratech.io,Semarang,Standard,2025-04-22 05:56:00
USR-0354,Siti Hidayat,user_0354@nusantaratech.io,Jakarta,Standard,2025-06-07 07:07:00
USR-0355,Andi Hidayat,user_0355@nusantaratech.io,Medan,Gold,2025-08-01 13:03:00
USR-0356,Dewi Wijaya,user_0356@nusantaratech.io,Makassar,Gold,2025-03-26 03:32:00
USR-0357,Andi Santoso,user_0357@nusantaratech.io,Semarang,Standard,2025-09-05 20:22:00
USR-0358,Agus Wijaya,user_0358@nusantaratech.io,Makassar,Platinum,2025-12-03 18:43:00
USR-0359,Andi Santoso,user_0359@nusantaratech.io,Jakarta,Platinum,2025-11-13 15:28:00
USR-0360,Budi Prabowo,user_0360@nusantaratech.io,Surabaya,Silver,2025-08-10 07:57:00
USR-0361,Joko Utami,user_0361@nusantaratech.io,Bandung,Gold,2025-02-11 01:01:00
USR-0362,Siti Santoso,user_0362@nusantaratech.io,Jakarta,Standard,2025-12-11 10:12:00
USR-0363,Mega Prabowo,user_0363@nusantaratech.io,Surabaya,Gold,2025-07-20 13:10:00
USR-0364,Rina Utami,user_0364@nusantaratech.io,Bandung,Gold,2025-09-08 04:20:00
USR-0365,Rina Kusuma,user_0365@nusantaratech.io,Yogyakarta,Platinum,2025-10-28 22:54:00
USR-0366,Joko Santoso,user_0366@nusantaratech.io,Semarang,Gold,2025-09-16 14:10:00
USR-0367,Andi Utami,user_0367@nusantaratech.io,Makassar,Silver,2025-07-08 20:47:00
USR-0368,Siti Lestari,user_0368@nusantaratech.io,Surabaya,Platinum,2025-05-13 19:12:00
USR-0369,Eko Utami,user_0369@nusantaratech.io,Jakarta,Platinum,2025-07-31 04:39:00
USR-0370,Siti Santoso,user_0370@nusantaratech.io,Medan,Gold,2025-01-07 15:00:00
USR-0371,Joko Wijaya,user_0371@nusantaratech.io,Semarang,Platinum,2025-10-04 06:27:00
USR-0372,Mega Prabowo,user_0372@nusantaratech.io,Jakarta,Silver,2025-02-06 02:31:00
USR-0373,Siti Hidayat,user_0373@nusantaratech.io,Jakarta,Standard,2025-05-12 01:51:00
USR-0374,Siti Siregar,user_0374@nusantaratech.io,Medan,Silver,2025-09-12 09:26:00
USR-0375,Mega Hidayat,user_0375@nusantaratech.io,Semarang,Platinum,2025-02-04 02:35:00
USR-0376,Agus Siregar,user_0376@nusantaratech.io,Surabaya,Silver,2025-09-03 05:51:00
USR-0377,Rina Utami,user_0377@nusantaratech.io,Semarang,Platinum,2025-05-14 07:22:00
USR-0378,Andi Siregar,user_0378@nusantaratech.io,Yogyakarta,Gold,2025-04-14 13:43:00
USR-0379,Andi Santoso,user_0379@nusantaratech.io,Semarang,Platinum,2025-09-03 17:04:00
USR-0380,Mega Lestari,user_0380@nusantaratech.io,Surabaya,Standard,2025-01-03 18:40:00
USR-0381,Rini Hidayat,user_0381@nusantaratech.io,Yogyakarta,Silver,2025-09-05 01:14:00
USR-0382,Andi Lestari,user_0382@nusantaratech.io,Jakarta,Gold,2025-06-24 15:32:00
USR-0383,Joko Hidayat,user_0383@nusantaratech.io,Jakarta,Platinum,2025-12-13 21:22:00
USR-0384,Joko Lestari,user_0384@nusantaratech.io,Surabaya,Silver,2025-12-08 00:32:00
USR-0385,Joko Santoso,user_0385@nusantaratech.io,Yogyakarta,Silver,2025-01-27 14:24:00
USR-0386,Eko Utami,user_0386@nusantaratech.io,Semarang,Silver,2025-12-17 16:39:00
USR-0387,Mega Utami,user_0387@nusantaratech.io,Medan,Gold,2025-08-19 06:33:00
USR-0388,Andi Santoso,user_0388@nusantaratech.io,Bandung,Platinum,2025-04-16 10:36:00
USR-0389,Rini Prabowo,user_0389@nusantaratech.io,Medan,Platinum,2025-03-17 15:40:00
USR-0390,Andi Utami,user_0390@nusantaratech.io,Makassar,Gold,2025-07-04 09:17:00
USR-0391,Siti Hidayat,user_0391@nusantaratech.io,Semarang,Standard,2025-09-25 21:37:00
USR-0392,Andi Hidayat,user_0392@nusantaratech.io,Jakarta,Silver,2025-08-23 08:57:00
USR-0393,Eko Lestari,user_0393@nusantaratech.io,Surabaya,Platinum,2025-05-25 08:29:00
USR-0394,Agus Hidayat,user_0394@nusantaratech.io,Medan,Gold,2025-02-15 19:13:00
USR-0395,Joko Prabowo,user_0395@nusantaratech.io,Yogyakarta,Gold,2025-12-14 10:48:00
USR-0396,Joko Lestari,user_0396@nusantaratech.io,Makassar,Silver,2025-01-03 06:27:00
USR-0397,Budi Wijaya,user_0397@nusantaratech.io,Makassar,Gold,2025-02-27 11:05:00
USR-0398,Andi Prabowo,user_0398@nusantaratech.io,Jakarta,Silver,2025-04-20 03:24:00
USR-0399,Rina Lestari,user_0399@nusantaratech.io,Bandung,Platinum,2025-04-02 07:24:00
USR-0400,Rina Prabowo,user_0400@nusantaratech.io,Bandung,Silver,2025-02-12 03:32:00
USR-0401,Eko Prabowo,user_0401@nusantaratech.io,Makassar,Standard,2025-06-02 21:16:00
USR-0402,Agus Utami,user_0402@nusantaratech.io,Medan,Silver,2025-06-05 13:12:00
USR-0403,Rina Lestari,user_0403@nusantaratech.io,Makassar,Silver,2025-12-25 20:51:00
USR-0404,Mega Santoso,user_0404@nusantaratech.io,Semarang,Standard,2025-03-21 09:52:00
USR-0405,Eko Kusuma,user_0405@nusantaratech.io,Jakarta,Silver,2025-03-01 17:19:00
USR-0406,Mega Prabowo,user_0406@nusantaratech.io,Jakarta,Gold,2025-01-13 11:15:00
USR-0407,Budi Lestari,user_0407@nusantaratech.io,Bandung,Platinum,2025-02-19 01:20:00
USR-0408,Rini Santoso,user_0408@nusantaratech.io,Makassar,Platinum,2025-05-17 12:22:00
USR-0409,Andi Santoso,user_0409@nusantaratech.io,Surabaya,Platinum,2025-10-06 04:13:00
USR-0410,Joko Utami,user_0410@nusantaratech.io,Surabaya,Platinum,2025-10-23 14:55:00
USR-0411,Agus Utami,user_0411@nusantaratech.io,Medan,Standard,2025-02-12 16:36:00
USR-0412,Andi Wijaya,user_0412@nusantaratech.io,Medan,Silver,2025-08-02 03:55:00
USR-0413,Mega Siregar,user_0413@nusantaratech.io,Semarang,Silver,2025-04-27 04:00:00
USR-0414,Rina Lestari,user_0414@nusantaratech.io,Bandung,Gold,2025-10-15 21:28:00
USR-0415,Rina Kusuma,user_0415@nusantaratech.io,Jakarta,Silver,2025-05-10 06:21:00
USR-0416,Eko Kusuma,user_0416@nusantaratech.io,Surabaya,Standard,2025-05-04 15:11:00
USR-0417,Dewi Lestari,user_0417@nusantaratech.io,Semarang,Gold,2025-03-24 18:20:00
USR-0418,Joko Kusuma,user_0418@nusantaratech.io,Surabaya,Gold,2025-02-15 23:54:00
USR-0419,Eko Utami,user_0419@nusantaratech.io,Surabaya,Silver,2025-05-04 20:32:00
USR-0420,Andi Siregar,user_0420@nusantaratech.io,Semarang,Standard,2025-02-25 04:19:00
USR-0421,Agus Santoso,user_0421@nusantaratech.io,Surabaya,Platinum,2025-10-12 17:15:00
USR-0422,Rina Lestari,user_0422@nusantaratech.io,Bandung,Standard,2025-05-16 10:04:00
USR-0423,Dewi Prabowo,user_0423@nusantaratech.io,Makassar,Standard,2025-11-20 17:12:00
USR-0424,Dewi Lestari,user_0424@nusantaratech.io,Surabaya,Standard,2025-02-11 02:03:00
USR-0425,Eko Santoso,user_0425@nusantaratech.io,Yogyakarta,Gold,2025-11-27 10:53:00
USR-0426,Agus Utami,user_0426@nusantaratech.io,Jakarta,Gold,2025-02-06 01:34:00
USR-0427,Eko Santoso,user_0427@nusantaratech.io,Semarang,Standard,2025-10-23 12:03:00
USR-0428,Rini Kusuma,user_0428@nusantaratech.io,Surabaya,Platinum,2025-11-12 08:57:00
USR-0429,Mega Utami,user_0429@nusantaratech.io,Medan,Gold,2025-01-04 19:26:00
USR-0430,Rina Santoso,user_0430@nusantaratech.io,Yogyakarta,Standard,2025-04-07 19:27:00
USR-0431,Rini Prabowo,user_0431@nusantaratech.io,Jakarta,Platinum,2025-06-02 21:44:00
USR-0432,Agus Wijaya,user_0432@nusantaratech.io,Makassar,Silver,2025-08-31 19:32:00
USR-0433,Andi Utami,user_0433@nusantaratech.io,Surabaya,Silver,2025-08-13 02:30:00
USR-0434,Rina Lestari,user_0434@nusantaratech.io,Bandung,Standard,2025-05-18 08:15:00
USR-0435,Budi Hidayat,user_0435@nusantaratech.io,Bandung,Standard,2025-07-20 22:16:00
USR-0436,Joko Prabowo,user_0436@nusantaratech.io,Surabaya,Gold,2025-03-04 08:20:00
USR-0437,Agus Santoso,user_0437@nusantaratech.io,Medan,Platinum,2025-04-16 23:37:00
USR-0438,Agus Siregar,user_0438@nusantaratech.io,Semarang,Standard,2025-09-01 11:25:00
USR-0439,Siti Hidayat,user_0439@nusantaratech.io,Bandung,Silver,2025-01-27 11:02:00
USR-0440,Siti Utami,user_0440@nusantaratech.io,Jakarta,Standard,2025-02-21 17:00:00
USR-0441,Siti Wijaya,user_0441@nusantaratech.io,Semarang,Gold,2025-09-11 07:38:00
USR-0442,Rina Prabowo,user_0442@nusantaratech.io,Medan,Gold,2025-03-04 10:50:00
USR-0443,Agus Prabowo,user_0443@nusantaratech.io,Makassar,Platinum,2025-05-05 10:48:00
USR-0444,Eko Utami,user_0444@nusantaratech.io,Semarang,Silver,2025-04-18 10:17:00
USR-0445,Rina Hidayat,user_0445@nusantaratech.io,Makassar,Platinum,2025-05-29 13:45:00
USR-0446,Rina Wijaya,user_0446@nusantaratech.io,Yogyakarta,Silver,2025-06-11 01:15:00
USR-0447,Eko Hidayat,user_0447@nusantaratech.io,Semarang,Silver,2025-05-25 12:44:00
USR-0448,Mega Wijaya,user_0448@nusantaratech.io,Semarang,Standard,2025-10-31 19:17:00
USR-0449,Siti Prabowo,user_0449@nusantaratech.io,Bandung,Silver,2025-07-17 02:21:00
USR-0450,Eko Kusuma,user_0450@nusantaratech.io,Medan,Silver,2025-05-04 11:24:00
USR-0451,Agus Prabowo,user_0451@nusantaratech.io,Bandung,Gold,2025-01-28 03:21:00
USR-0452,Budi Prabowo,user_0452@nusantaratech.io,Makassar,Platinum,2025-09-04 16:49:00
USR-0453,Andi Utami,user_0453@nusantaratech.io,Bandung,Platinum,2025-06-02 17:30:00
USR-0454,Joko Utami,user_0454@nusantaratech.io,Medan,Gold,2025-12-26 05:53:00
USR-0455,Agus Utami,user_0455@nusantaratech.io,Surabaya,Standard,2025-05-29 23:32:00
USR-0456,Dewi Kusuma,user_0456@nusantaratech.io,Makassar,Platinum,2025-12-27 15:32:00
USR-0457,Agus Siregar,user_0457@nusantaratech.io,Surabaya,Gold,2025-08-09 00:37:00
USR-0458,Rina Kusuma,user_0458@nusantaratech.io,Medan,Standard,2025-07-20 18:26:00
USR-0459,Rini Hidayat,user_0459@nusantaratech.io,Makassar,Gold,2025-01-20 15:35:00
USR-0460,Mega Siregar,user_0460@nusantaratech.io,Bandung,Platinum,2025-01-10 14:07:00
USR-0461,Rini Siregar,user_0461@nusantaratech.io,Bandung,Platinum,2025-10-30 11:24:00
USR-0462,Budi Kusuma,user_0462@nusantaratech.io,Semarang,Silver,2025-04-20 09:04:00
USR-0463,Rina Siregar,user_0463@nusantaratech.io,Bandung,Gold,2025-06-15 07:47:00
USR-0464,Eko Wijaya,user_0464@nusantaratech.io,Makassar,Silver,2025-12-03 19:28:00
USR-0465,Rina Santoso,user_0465@nusantaratech.io,Makassar,Gold,2025-10-01 23:40:00
USR-0466,Joko Kusuma,user_0466@nusantaratech.io,Semarang,Platinum,2025-12-26 16:03:00
USR-0467,Siti Utami,user_0467@nusantaratech.io,Yogyakarta,Gold,2025-04-26 23:01:00
USR-0468,Siti Utami,user_0468@nusantaratech.io,Bandung,Gold,2025-01-14 19:10:00
USR-0469,Budi Wijaya,user_0469@nusantaratech.io,Yogyakarta,Standard,2025-05-22 02:36:00
USR-0470,Eko Wijaya,user_0470@nusantaratech.io,Bandung,Standard,2025-06-22 16:43:00
USR-0471,Siti Utami,user_0471@nusantaratech.io,Surabaya,Standard,2025-06-12 23:17:00
USR-0472,Andi Kusuma,user_0472@nusantaratech.io,Semarang,Silver,2025-01-19 14:30:00
USR-0473,Mega Siregar,user_0473@nusantaratech.io,Semarang,Gold,2025-11-08 08:25:00
USR-0474,Siti Kusuma,user_0474@nusantaratech.io,Makassar,Platinum,2025-12-05 12:22:00
USR-0475,Agus Siregar,user_0475@nusantaratech.io,Bandung,Gold,2025-03-01 20:28:00
USR-0476,Dewi Utami,user_0476@nusantaratech.io,Medan,Gold,2025-01-22 01:55:00
USR-0477,Agus Santoso,user_0477@nusantaratech.io,Yogyakarta,Standard,2025-11-10 04:55:00
USR-0478,Mega Lestari,user_0478@nusantaratech.io,Bandung,Silver,2025-10-10 04:12:00
USR-0479,Rini Prabowo,user_0479@nusantaratech.io,Semarang,Platinum,2025-04-19 17:02:00
USR-0480,Rini Lestari,user_0480@nusantaratech.io,Makassar,Platinum,2025-05-01 10:16:00
USR-0481,Eko Lestari,user_0481@nusantaratech.io,Bandung,Standard,2025-07-31 20:22:00
USR-0482,Siti Utami,user_0482@nusantaratech.io,Surabaya,Platinum,2025-12-15 09:48:00
USR-0483,Joko Prabowo,user_0483@nusantaratech.io,Jakarta,Gold,2025-02-12 19:09:00
USR-0484,Budi Santoso,user_0484@nusantaratech.io,Makassar,Gold,2025-08-16 21:44:00
USR-0485,Dewi Santoso,user_0485@nusantaratech.io,Makassar,Standard,2025-12-09 04:14:00
USR-0486,Andi Kusuma,user_0486@nusantaratech.io,Semarang,Silver,2025-07-21 12:00:00
USR-0487,Dewi Siregar,user_0487@nusantaratech.io,Jakarta,Gold,2025-05-29 13:20:00
USR-0488,Joko Hidayat,user_0488@nusantaratech.io,Bandung,Silver,2025-06-18 14:44:00
USR-0489,Agus Siregar,user_0489@nusantaratech.io,Surabaya,Silver,2025-09-19 18:45:00
USR-0490,Mega Wijaya,user_0490@nusantaratech.io,Yogyakarta,Platinum,2025-11-17 00:57:00
USR-0491,Joko Wijaya,user_0491@nusantaratech.io,Bandung,Gold,2025-12-17 08:12:00
USR-0492,Siti Siregar,user_0492@nusantaratech.io,Semarang,Platinum,2025-10-16 19:56:00
USR-0493,Mega Hidayat,user_0493@nusantaratech.io,Jakarta,Standard,2025-03-30 23:48:00
USR-0494,Rina Wijaya,user_0494@nusantaratech.io,Yogyakarta,Gold,2025-12-04 16:21:00
USR-0495,Rini Utami,user_0495@nusantaratech.io,Surabaya,Standard,2025-09-04 21:40:00
USR-0496,Andi Utami,user_0496@nusantaratech.io,Medan,Platinum,2025-05-14 19:54:00
USR-0497,Andi Santoso,user_0497@nusantaratech.io,Medan,Platinum,2025-07-17 03:16:00
USR-0498,Rina Prabowo,user_0498@nusantaratech.io,Surabaya,Platinum,2025-06-30 09:07:00
USR-0499,Agus Wijaya,user_0499@nusantaratech.io,Medan,Gold,2025-10-22 03:30:00
USR-0500,Siti Utami,user_0500@nusantaratech.io,Semarang,Platinum,2025-07-11 15:47:00
USR-0501,Dewi Prabowo,user_0501@nusantaratech.io,Yogyakarta,Standard,2025-01-13 06:00:00
USR-0502,Eko Prabowo,user_0502@nusantaratech.io,Semarang,Silver,2025-02-06 11:28:00
USR-0503,Rina Prabowo,user_0503@nusantaratech.io,Semarang,Gold,2025-06-30 00:14:00
USR-0504,Rini Siregar,user_0504@nusantaratech.io,Surabaya,Standard,2025-12-14 23:48:00
USR-0505,Rina Lestari,user_0505@nusantaratech.io,Bandung,Gold,2025-09-13 21:41:00
USR-0506,Rini Siregar,user_0506@nusantaratech.io,Yogyakarta,Platinum,2025-04-15 06:39:00
USR-0507,Mega Kusuma,user_0507@nusantaratech.io,Bandung,Gold,2025-04-30 19:02:00
USR-0508,Mega Prabowo,user_0508@nusantaratech.io,Jakarta,Platinum,2025-04-19 00:56:00
USR-0509,Andi Santoso,user_0509@nusantaratech.io,Bandung,Standard,2025-01-08 15:43:00
USR-0510,Eko Prabowo,user_0510@nusantaratech.io,Bandung,Standard,2025-09-27 11:23:00
USR-0511,Budi Santoso,user_0511@nusantaratech.io,Jakarta,Silver,2025-07-18 16:23:00
USR-0512,Mega Utami,user_0512@nusantaratech.io,Yogyakarta,Platinum,2025-02-15 23:23:00
USR-0513,Andi Hidayat,user_0513@nusantaratech.io,Makassar,Silver,2025-04-22 15:35:00
USR-0514,Mega Kusuma,user_0514@nusantaratech.io,Makassar,Standard,2025-01-07 11:37:00
USR-0515,Rini Hidayat,user_0515@nusantaratech.io,Surabaya,Platinum,2025-12-24 10:43:00
USR-0516,Mega Prabowo,user_0516@nusantaratech.io,Makassar,Silver,2025-08-13 18:33:00
USR-0517,Joko Lestari,user_0517@nusantaratech.io,Makassar,Gold,2025-09-10 21:27:00
USR-0518,Budi Prabowo,user_0518@nusantaratech.io,Makassar,Gold,2025-08-29 20:09:00
USR-0519,Rina Santoso,user_0519@nusantaratech.io,Bandung,Standard,2025-07-25 04:11:00
USR-0520,Mega Kusuma,user_0520@nusantaratech.io,Makassar,Standard,2025-10-20 01:31:00
USR-0521,Joko Lestari,user_0521@nusantaratech.io,Bandung,Silver,2025-03-30 04:56:00
USR-0522,Andi Kusuma,user_0522@nusantaratech.io,Bandung,Silver,2025-12-12 12:42:00
USR-0523,Eko Wijaya,user_0523@nusantaratech.io,Semarang,Silver,2025-09-24 14:54:00
USR-0524,Rini Wijaya,user_0524@nusantaratech.io,Jakarta,Platinum,2025-08-09 10:28:00
USR-0525,Agus Kusuma,user_0525@nusantaratech.io,Surabaya,Gold,2025-08-10 15:47:00
USR-0526,Agus Prabowo,user_0526@nusantaratech.io,Jakarta,Platinum,2025-02-27 12:44:00
USR-0527,Joko Prabowo,user_0527@nusantaratech.io,Semarang,Platinum,2025-04-25 21:01:00
USR-0528,Rina Prabowo,user_0528@nusantaratech.io,Yogyakarta,Silver,2025-03-27 00:02:00
USR-0529,Dewi Lestari,user_0529@nusantaratech.io,Medan,Gold,2025-03-23 22:52:00
USR-0530,Rina Lestari,user_0530@nusantaratech.io,Bandung,Silver,2025-11-01 15:01:00
USR-0531,Joko Hidayat,user_0531@nusantaratech.io,Makassar,Gold,2025-10-05 00:49:00
USR-0532,Eko Kusuma,user_0532@nusantaratech.io,Yogyakarta,Gold,2025-11-18 21:56:00
